Date,CSource,State,Month,State_Code,State_Abbr,CSrc_Simplified,CSrc_Freq
28-Feb-18,google,california ,February,6,CA,google,34708
1-Feb-18,facebook,california ,February,6,CA,facebook,1796
23-Feb-18,bing,illinois ,February,17,IL,bing,3143
20-Feb-18,Realtor_com,washington ,February,53,WA,realtor.com,817
12-Mar-18,google_display_network,california ,March,6,CA,google,34708
15-Mar-18,email,wisconsin ,March,55,WI,email,4952
19-Jan-18,unknown,illinois ,January,17,IL,unknown,10982
23-Feb-18,bing,texas ,February,48,TX,bing,3143
28-Feb-18,unknown,florida ,February,12,FL,unknown,10982
25-Feb-18,1,massachusetts ,February,25,MA,other,13363
4-Jan-18,google_display_network,texas ,January,48,TX,google,34708
12-Jan-18,bing,washington ,January,53,WA,bing,3143
19-Feb-18,google,california ,February,6,CA,google,34708
14-Jan-18,criteo,maryland ,January,24,MD,criteo,1599
4-Feb-18,google_display_network,arizona ,February,4,AZ,google,34708
11-Jan-18,google_display_network,north carolina ,January,37,NC,google,34708
12-Feb-18,google_display_network,new york ,February,36,NY,google,34708
13-Feb-18,google_display_network,florida ,February,12,FL,google,34708
6-Mar-18,google_display_network,minnesota ,March,27,MN,google,34708
7-Feb-18,google,colorado ,February,8,CO,google,34708
18-Mar-18,google,florida ,March,12,FL,google,34708
12-Jan-18,unknown,arizona ,January,4,AZ,unknown,10982
11-Jan-18,email,texas ,January,48,TX,email,4952
24-Mar-18,google,missouri ,March,29,MO,google,34708
12-Feb-18,google_display_network,pennsylvania ,February,42,PA,google,34708
22-Mar-18,facebook,georgia ,March,13,GA,facebook,1796
2-Mar-18,google,south dakota ,March,46,SD,google,34708
20-Feb-18,unknown,washington ,February,53,WA,unknown,10982
30-Jan-18,unknown,oklahoma ,January,39,OK,unknown,10982
21-Feb-18,google,georgia ,February,13,GA,google,34708
13-Feb-18,google,tennessee ,February,47,TN,google,34708
10-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
28-Feb-18,email,florida ,February,12,FL,email,4952
5-Feb-18,google_display_network,wyoming ,February,56,WY,google,34708
18-Feb-18,bing,new york ,February,36,NY,bing,3143
12-Jan-18,google_display_network,indiana ,January,18,IN,google,34708
20-Mar-18,aol,massachusetts ,March,25,MA,aol,3440
9-Mar-18,unknown,pennsylvania ,March,42,PA,unknown,10982
9-Mar-18,facebook,utah ,March,49,UT,facebook,1796
15-Jan-18,google_display_network,massachusetts ,January,25,MA,google,34708
28-Jan-18,31,new york ,January,36,NY,other,13363
17-Jan-18,aol,florida ,January,12,FL,aol,3440
13-Feb-18,google,california ,February,6,CA,google,34708
16-Feb-18,google_display_network,pennsylvania ,February,42,PA,google,34708
18-Mar-18,stringo_middle,north carolina ,March,37,NC,stringo,459
6-Jan-18,aol,california ,January,6,CA,aol,3440
16-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
7-Feb-18,google_display_network,texas ,February,48,TX,google,34708
4-Feb-18,unknown,texas ,February,48,TX,unknown,10982
31-Mar-18,www.google.com,south carolina ,March,45,SC,google,34708
12-Feb-18,bing,washington ,February,53,WA,bing,3143
20-Feb-18,MSN,north dakota ,February,38,ND,microsoft,1213
3-Mar-18,google,utah ,March,49,UT,google,34708
6-Jan-18,bing,georgia ,January,13,GA,bing,3143
28-Mar-18,aol,missouri ,March,29,MO,aol,3440
5-Feb-18,unknown,california ,February,6,CA,unknown,10982
31-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
23-Jan-18,email,california ,January,6,CA,email,4952
28-Jan-18,google_display_network,michigan ,January,26,MI,google,34708
29-Jan-18,google_display_network,california ,January,6,CA,google,34708
5-Mar-18,bing,maryland ,March,24,MD,bing,3143
13-Mar-18,aol,new york ,March,36,NY,aol,3440
9-Jan-18,google_display_network,california ,January,6,CA,google,34708
26-Mar-18,email,arkansas ,March,5,AR,email,4952
12-Feb-18,email,california ,February,6,CA,email,4952
24-Jan-18,r.search.yahoo.com,colorado ,January,8,CO,yahoo,875
25-Feb-18,1,washington ,February,53,WA,other,13363
24-Mar-18,google_display_network,georgia ,March,13,GA,google,34708
27-Feb-18,31,florida ,February,12,FL,other,13363
26-Jan-18,email,south carolina ,January,45,SC,email,4952
3-Jan-18,google,virginia ,January,51,VA,google,34708
13-Mar-18,google_display_network,washington ,March,53,WA,google,34708
18-Mar-18,criteo,indiana ,March,18,IN,criteo,1599
10-Mar-18,31,louisiana ,March,22,LA,other,13363
4-Feb-18,unknown,pennsylvania ,February,42,PA,unknown,10982
2-Jan-18,email,maryland ,January,24,MD,email,4952
6-Jan-18,google_display_network,connecticut ,January,9,CT,google,34708
6-Feb-18,google_display_network,south carolina ,February,45,SC,google,34708
30-Jan-18,email,pennsylvania ,January,42,PA,email,4952
19-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
18-Mar-18,google,south carolina ,March,45,SC,google,34708
27-Mar-18,email,massachusetts ,March,25,MA,email,4952
15-Feb-18,google,illinois ,February,17,IL,google,34708
31-Mar-18,1,new jersey ,March,34,NJ,other,13363
23-Mar-18,nafdigital_com,arizona ,March,4,AZ,nafdigital,509
13-Mar-18,taboola,arizona ,March,4,AZ,other,13363
22-Jan-18,email,virginia ,January,51,VA,email,4952
24-Feb-18,google,north carolina ,February,37,NC,google,34708
28-Mar-18,google_display_network,california ,March,6,CA,google,34708
9-Jan-18,criteo,alabama ,January,1,AL,criteo,1599
14-Mar-18,google_display_network,massachusetts ,March,25,MA,google,34708
23-Jan-18,27,florida ,January,12,FL,other,13363
22-Jan-18,aol,florida ,January,12,FL,aol,3440
15-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
28-Jan-18,google_display_network,new york ,January,36,NY,google,34708
28-Feb-18,31,ohio ,February,39,OH,other,13363
9-Mar-18,unknown,texas ,March,48,TX,unknown,10982
7-Mar-18,nafdigital_com,minnesota ,March,27,MN,nafdigital,509
5-Feb-18,unknown,california ,February,6,CA,unknown,10982
9-Mar-18,email,illinois ,March,17,IL,email,4952
17-Feb-18,1,new jersey ,February,34,NJ,other,13363
10-Mar-18,aol,rhode island ,March,44,RI,aol,3440
11-Feb-18,google,california ,February,6,CA,google,34708
8-Jan-18,google,georgia ,January,13,GA,google,34708
31-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
15-Feb-18,bing,washington ,February,53,WA,bing,3143
19-Jan-18,unknown,california ,January,6,CA,unknown,10982
21-Jan-18,31,washington ,January,53,WA,other,13363
7-Mar-18,aol,connecticut ,March,9,CT,aol,3440
12-Feb-18,google_display_network,wyoming ,February,56,WY,google,34708
20-Feb-18,google_display_network,illinois ,February,17,IL,google,34708
24-Feb-18,email,missouri ,February,29,MO,email,4952
15-Feb-18,google_display_network,connecticut ,February,9,CT,google,34708
29-Jan-18,google_display_network,florida ,January,12,FL,google,34708
4-Mar-18,google_display_network,california ,March,6,CA,google,34708
12-Mar-18,criteo,michigan ,March,26,MI,criteo,1599
13-Jan-18,google_display_network,south carolina ,January,45,SC,google,34708
3-Jan-18,google_display_network,iowa ,January,19,IA,google,34708
4-Jan-18,google_display_network,washington ,January,53,WA,google,34708
29-Jan-18,bing,california ,January,6,CA,bing,3143
28-Jan-18,google,new york ,January,36,NY,google,34708
26-Feb-18,unknown,california ,February,6,CA,unknown,10982
11-Feb-18,google_display_network,florida ,February,12,FL,google,34708
17-Jan-18,google,new jersey ,January,34,NJ,google,34708
5-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
18-Feb-18,email,new jersey ,February,34,NJ,email,4952
8-Feb-18,nasdaq,georgia ,February,13,GA,nasdaq,143
10-Jan-18,criteo,washington ,January,53,WA,criteo,1599
27-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
13-Mar-18,google,florida ,March,12,FL,google,34708
1-Mar-18,1,florida ,March,12,FL,other,13363
7-Feb-18,facebook,california ,February,6,CA,facebook,1796
18-Jan-18,google_display_network,virginia ,January,51,VA,google,34708
17-Jan-18,google,new york ,January,36,NY,google,34708
28-Jan-18,google_display_network,florida ,January,12,FL,google,34708
14-Mar-18,aol,washington ,March,53,WA,aol,3440
2-Jan-18,bing,indiana ,January,18,IN,bing,3143
5-Feb-18,google,oklahoma ,February,39,OK,google,34708
13-Mar-18,Realtor_com,california ,March,6,CA,realtor.com,817
3-Mar-18,google_display_network,new jersey ,March,34,NJ,google,34708
19-Jan-18,google,oregon ,January,41,OR,google,34708
23-Jan-18,unknown,california ,January,6,CA,unknown,10982
20-Mar-18,1,georgia ,March,13,GA,other,13363
27-Jan-18,unknown,new york ,January,36,NY,unknown,10982
9-Jan-18,google_display_network,california ,January,6,CA,google,34708
2-Jan-18,com.google.android.gm,texas ,January,48,TX,google,34708
8-Feb-18,email,indiana ,February,18,IN,email,4952
10-Jan-18,27,pennsylvania ,January,42,PA,other,13363
6-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
23-Feb-18,www.google.com,california ,February,6,CA,google,34708
3-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
26-Jan-18,aol,texas ,January,48,TX,aol,3440
4-Feb-18,google_display_network,michigan ,February,26,MI,google,34708
11-Jan-18,google,michigan ,January,26,MI,google,34708
28-Mar-18,31,iowa ,March,19,IA,other,13363
15-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
8-Mar-18,unknown,illinois ,March,17,IL,unknown,10982
28-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
25-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
2-Feb-18,google,texas ,February,48,TX,google,34708
28-Jan-18,google,new york ,January,36,NY,google,34708
26-Mar-18,weather,louisiana ,March,22,LA,weather,642
1-Jan-18,google,california ,January,6,CA,google,34708
19-Jan-18,unknown,washington ,January,53,WA,unknown,10982
31-Mar-18,google_display_network,new york ,March,36,NY,google,34708
4-Jan-18,email,pennsylvania ,January,42,PA,email,4952
28-Jan-18,unknown,california ,January,6,CA,unknown,10982
30-Jan-18,facebook,florida ,January,12,FL,facebook,1796
12-Feb-18,google_display_network,virginia ,February,51,VA,google,34708
17-Feb-18,google,maryland ,February,24,MD,google,34708
4-Mar-18,google,oregon ,March,41,OR,google,34708
23-Mar-18,1,north carolina ,March,37,NC,other,13363
4-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
8-Jan-18,google_display_network,arizona ,January,4,AZ,google,34708
19-Jan-18,google_display_network,ohio ,January,39,OH,google,34708
16-Jan-18,taboola,massachusetts ,January,25,MA,other,13363
13-Jan-18,google,california ,January,6,CA,google,34708
9-Feb-18,google,texas ,February,48,TX,google,34708
13-Mar-18,unknown,connecticut ,March,9,CT,unknown,10982
30-Jan-18,{source},hawaii ,January,15,HI,other,13363
9-Jan-18,criteo,california ,January,6,CA,criteo,1599
16-Jan-18,google,pennsylvania ,January,42,PA,google,34708
14-Jan-18,31,florida ,January,12,FL,other,13363
10-Mar-18,yahoosearchrtg,new york ,March,36,NY,yahoo,875
20-Feb-18,google,virginia ,February,51,VA,google,34708
21-Feb-18,google,california ,February,6,CA,google,34708
7-Feb-18,unknown,texas ,February,48,TX,unknown,10982
11-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
14-Feb-18,google,minnesota ,February,27,MN,google,34708
16-Feb-18,weather,california ,February,6,CA,weather,642
18-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
9-Jan-18,google,new york ,January,36,NY,google,34708
19-Feb-18,google,nevada ,February,32,NV,google,34708
25-Feb-18,google,maine ,February,23,ME,google,34708
28-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
15-Jan-18,facebook,california ,January,6,CA,facebook,1796
19-Jan-18,MSN,maine ,January,23,ME,microsoft,1213
5-Mar-18,google_display_network,new hampshire ,March,33,NH,google,34708
8-Feb-18,google_display_network,florida ,February,12,FL,google,34708
23-Feb-18,{source},pennsylvania ,February,42,PA,other,13363
14-Feb-18,unknown,texas ,February,48,TX,unknown,10982
5-Mar-18,google_display_network,delaware ,March,10,DE,google,34708
4-Jan-18,unknown,florida ,January,12,FL,unknown,10982
26-Feb-18,google,california ,February,6,CA,google,34708
18-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
7-Mar-18,google_display_network,new york ,March,36,NY,google,34708
11-Feb-18,google,texas ,February,48,TX,google,34708
2-Feb-18,aol,florida ,February,12,FL,aol,3440
22-Jan-18,email,arizona ,January,4,AZ,email,4952
25-Feb-18,google_display_network,indiana ,February,18,IN,google,34708
10-Mar-18,google,illinois ,March,17,IL,google,34708
12-Mar-18,unknown,california ,March,6,CA,unknown,10982
16-Mar-18,aol,oregon ,March,41,OR,aol,3440
29-Jan-18,google,georgia ,January,13,GA,google,34708
24-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
7-Mar-18,google,kentucky ,March,21,KY,google,34708
8-Feb-18,31,connecticut ,February,9,CT,other,13363
2-Jan-18,31,pennsylvania ,January,42,PA,other,13363
17-Mar-18,nafdigital_com,virginia ,March,51,VA,nafdigital,509
21-Jan-18,google,texas ,January,48,TX,google,34708
17-Mar-18,google,new jersey ,March,34,NJ,google,34708
15-Mar-18,Pandora,pennsylvania ,March,42,PA,pandora,169
25-Feb-18,google,new york ,February,36,NY,google,34708
24-Jan-18,newsmax,florida ,January,12,FL,other,13363
17-Feb-18,criteo,louisiana ,February,22,LA,criteo,1599
9-Jan-18,google_display_network,minnesota ,January,27,MN,google,34708
5-Feb-18,unknown,illinois ,February,17,IL,unknown,10982
26-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
21-Jan-18,unknown,florida ,January,12,FL,unknown,10982
24-Mar-18,google,ohio ,March,39,OH,google,34708
20-Feb-18,google_display_network,new york ,February,36,NY,google,34708
21-Jan-18,google_display_network,indiana ,January,18,IN,google,34708
5-Feb-18,www.google.com,texas ,February,48,TX,google,34708
3-Jan-18,31,georgia ,January,13,GA,other,13363
5-Mar-18,google_display_network,colorado ,March,8,CO,google,34708
17-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
6-Feb-18,notification,new york ,February,36,NY,other,13363
3-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
30-Jan-18,1,oregon ,January,41,OR,other,13363
7-Feb-18,google_display_network,colorado ,February,8,CO,google,34708
13-Feb-18,google_display_network,north carolina ,February,37,NC,google,34708
6-Feb-18,www.google.com,new jersey ,February,34,NJ,google,34708
11-Mar-18,google_display_network,massachusetts ,March,25,MA,google,34708
12-Mar-18,31,maryland ,March,24,MD,other,13363
16-Feb-18,27,virginia ,February,51,VA,other,13363
30-Mar-18,unknown,florida ,March,12,FL,unknown,10982
26-Feb-18,27,georgia ,February,13,GA,other,13363
6-Jan-18,aol,minnesota ,January,27,MN,aol,3440
28-Jan-18,{source},ohio ,January,39,OH,other,13363
9-Mar-18,google_display_network,florida ,March,12,FL,google,34708
11-Feb-18,31,massachusetts ,February,25,MA,other,13363
13-Jan-18,31,california ,January,6,CA,other,13363
5-Feb-18,email,georgia ,February,13,GA,email,4952
28-Mar-18,google_display_network,alabama ,March,1,AL,google,34708
12-Mar-18,google,maryland ,March,24,MD,google,34708
14-Mar-18,criteo,virginia ,March,51,VA,criteo,1599
13-Jan-18,google_display_network,massachusetts ,January,25,MA,google,34708
19-Jan-18,google_display_network,washington ,January,53,WA,google,34708
10-Jan-18,1,california ,January,6,CA,other,13363
16-Mar-18,unknown,georgia ,March,13,GA,unknown,10982
4-Mar-18,bing,utah ,March,49,UT,bing,3143
15-Jan-18,Realtor_com,kentucky ,January,21,KY,realtor.com,817
4-Feb-18,31,missouri ,February,29,MO,other,13363
23-Feb-18,google_display_network,california ,February,6,CA,google,34708
27-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
19-Feb-18,notification,new york ,February,36,NY,other,13363
4-Mar-18,google,virginia ,March,51,VA,google,34708
18-Jan-18,google_display_network,michigan ,January,26,MI,google,34708
22-Jan-18,1,ohio ,January,39,OH,other,13363
2-Mar-18,auth.tree.com,california ,March,6,CA,Lending Tree/Partners,332
22-Mar-18,31,california ,March,6,CA,other,13363
27-Mar-18,unknown,indiana ,March,18,IN,unknown,10982
24-Jan-18,unknown,new york ,January,36,NY,unknown,10982
29-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
24-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
5-Feb-18,google,california ,February,6,CA,google,34708
20-Jan-18,31,florida ,January,12,FL,other,13363
8-Mar-18,Invite_Media,california ,March,6,CA,other,13363
11-Mar-18,aol,california ,March,6,CA,aol,3440
11-Jan-18,{source},nebraska ,January,31,NE,other,13363
11-Mar-18,google_display_network,new mexico ,March,35,NM,google,34708
22-Jan-18,www.google.com,wisconsin ,January,55,WI,google,34708
16-Jan-18,nafdigital_com,california ,January,6,CA,nafdigital,509
26-Jan-18,unknown,indiana ,January,18,IN,unknown,10982
29-Jan-18,aol,florida ,January,12,FL,aol,3440
27-Mar-18,criteo,florida ,March,12,FL,criteo,1599
23-Feb-18,criteo,washington ,February,53,WA,criteo,1599
21-Mar-18,stringo_primary,california ,March,6,CA,stringo,459
15-Mar-18,aol,texas ,March,48,TX,aol,3440
11-Mar-18,31,kentucky ,March,21,KY,other,13363
6-Feb-18,google_display_network,missouri ,February,29,MO,google,34708
10-Feb-18,google_display_network,florida ,February,12,FL,google,34708
6-Feb-18,google_display_network,ohio ,February,39,OH,google,34708
16-Jan-18,bing,florida ,January,12,FL,bing,3143
25-Jan-18,google,wisconsin ,January,55,WI,google,34708
15-Feb-18,google,idaho ,February,16,ID,google,34708
1-Feb-18,{source},georgia ,February,13,GA,other,13363
22-Jan-18,bing,texas ,January,48,TX,bing,3143
17-Mar-18,source,georgia ,March,13,GA,other,13363
5-Mar-18,google_display_network,texas ,March,48,TX,google,34708
15-Jan-18,google_display_network,georgia ,January,13,GA,google,34708
15-Feb-18,MSN,north dakota ,February,38,ND,microsoft,1213
28-Mar-18,google_display_network,texas ,March,48,TX,google,34708
25-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
25-Mar-18,google_display_network,new jersey ,March,34,NJ,google,34708
20-Feb-18,unknown,texas ,February,48,TX,unknown,10982
13-Mar-18,email,georgia ,March,13,GA,email,4952
2-Jan-18,email,nebraska ,January,31,NE,email,4952
1-Mar-18,unknown,new york ,March,36,NY,unknown,10982
7-Feb-18,r.search.yahoo.com,north carolina ,February,37,NC,yahoo,875
11-Jan-18,www.google.com,florida ,January,12,FL,google,34708
9-Feb-18,email,michigan ,February,26,MI,email,4952
25-Jan-18,google,hawaii ,January,15,HI,google,34708
